Performance,,,,,,,,,,,,,,,,,,,,
572,Lewis Richards,ie IRL,"MF,DF",Bradford City,22,2001,16.7,6,0,0,17,26,2,65,14,15,,,0,Matches
573,Rico Richards,eng ENG,"MF,FW",Port Vale,20,2003,10.3,1,0,0,16,12,1,37,6,16,,,0,Matches
574,Connor Ripley,eng ENG,GK,Swindon Town,31,1993,14,1,0,0,1,6,0,0,0,0,,,0,Matches
575,Connor Ripley,eng ENG,GK,Port Vale,31,1993,23,1,0,0,0,4,0,0,0,0,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
576,Fin Roberts,,FW,Crewe Alexandra,,,0.6,0,0,0,2,1,0,2,0,1,,,0,Matches
577,Scott Robertson,sct SCO,MF,Notts County,23,2001,3.5,1,0,0,5,7,0,3,1,5,,,0,Matches
578,Jack Robinson,eng ENG,DF,Carlisle United,23,2001,0.9,1,0,0,2,2,0,3,0,0,,,0,Matches
579,Ethan Robson,eng ENG,MF,Carlisle United,27,1996,2.1,2,0,0,2,2,0,4,1,3,,,0,Matches
580,Harvey Rodgers,eng ENG,DF,Grimsby Town,27,1996,42.4,8,1,0,19,46,0,20,72,22,,,0,Matches
581,Shaun Rooney,sct SCO,"MF,DF",Fleetwood Town,28,1996,17.9,8,0,0,26,25,2,48,18,21,,,0,Matches
582,Danny Rose,eng ENG,FW,Grimsby Town,30,1993,36.6,5,0,0,49,87,29,23,11,31,,,1,Matches
583,Aaron Rowe,eng ENG,"MF,FW",Gillingham,23,2000,8.4,5,0,0,22,13,0,10,6,13,,,0,Matches
584,Dominic Sadi,eng ENG,"MF,FW",Carlisle United,20,2003,17.2,4,0,0,23,27,2,28,10,31,,,0,Matches
585,Nelson Sanca,pt POR,DF,Newport County,17,2006,0.9,0,0,0,3,0,0,0,0,1,,,0,Matches
586,Jack Sanders,eng ENG,DF,Milton Keynes Dons,25,1999,13,3,0,0,8,25,1,1,8,9,,,0,Matches
587,Max Sanders,eng ENG,MF,Crewe Alexandra,25,1999,29.7,7,0,0,38,25,1,67,19,51,,,0,Matches
588,Oliver Sanderson,eng ENG,FW,Bradford City,20,2003,7.2,1,0,0,7,7,2,2,1,4,,,0,Matches
589,Oliver Sanderson,eng ENG,"FW,MF",Harrogate Town FC,20,2003,3.7,0,0,0,10,4,0,0,1,5,,,0,Matches
590,Thomas Sang,eng ENG,"DF,MF",Port Vale,25,1999,19.7,2,2,0,15,11,2,126,36,29,,,0,Matches
591,Antoni Sarcevic,eng ENG,MF,Bradford City,32,1992,18.7,7,0,0,35,34,10,18,21,29,,,0,Matches
592,Brendan Sarpong-Wiredu,eng ENG,"DF,MF",Fleetwood Town,24,1999,31.2,9,0,0,32,89,2,11,43,47,,,0,Matches
593,Aron Sasu,no NOR,"MF,FW",AFC Wimbledon,19,2005,6.4,1,0,0,9,6,1,11,3,4,,,0,Matches
594,Harvey Saunders,eng ENG,"FW,MF",Tranmere Rovers,27,1997,19.2,4,0,0,25,25,13,15,4,6,,,0,Matches
595,Romaine Sawyers,kn SKN,MF,AFC Wimbledon,32,1991,1.7,0,0,0,3,0,0,2,1,2,,,0,Matches
596,Joe Sbarra,eng ENG,MF,Doncaster Rovers,25,1998,10.3,1,0,0,7,6,2,46,5,11,,,0,Matches
597,Ryan Schofield,eng ENG,GK,Morecambe,24,1999,4.3,0,0,0,0,1,0,0,0,0,,,0,Matches
598,Cedwyn Scott,eng ENG,"MF,FW",Carlisle United,25,1998,6,0,0,0,2,17,0,4,0,3,,,0,Matches
599,Cedwyn Scott,eng ENG,"MF,FW",Notts County,25,1998,3.7,0,0,0,0,5,2,2,1,1,,,0,Matches
600,Anthony Scully,ie IRL,MF,Colchester United,25,1999,5,0,0,0,1,6,2,1,0,3,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
601,Jack Senior,eng ENG,DF,Doncaster Rovers,27,1997,15.7,3,1,0,21,19,1,32,13,35,,,0,Matches
602,Teddy Sharman,eng ENG,GK,Doncaster Rovers,21,2003,46,4,0,0,0,18,0,0,0,1,,,0,Matches
603,Billy Sharp,eng ENG,FW,Doncaster Rovers,38,1986,20.3,4,1,0,20,25,28,18,0,6,,,0,Matches
604,Liam Shaw,eng ENG,"DF,MF",Fleetwood Town,23,2001,5.4,2,0,0,12,6,1,4,9,8,,,0,Matches
605,Ryheem Sheckleford,eng ENG,DF,Chesterfield,27,1997,14.1,2,0,0,8,10,0,12,6,15,,,0,Matches
606,Liam Shephard,wls WAL,DF,Salford City FC,29,1994,17.8,2,0,0,11,30,0,55,13,23,,,0,Matches
607,Jack Shepherd,eng ENG,DF,Bradford City,23,2001,32.7,11,1,0,29,51,0,31,28,39,,,1,Matches
608,Sam Sherring,eng ENG,DF,Milton Keynes Dons,24,2000,9.3,2,0,0,2,7,0,7,3,15,,,1,Matches
609,Lewis Shipley,eng ENG,"DF,MF",Cheltenham Town,20,2003,5.6,2,0,0,3,1,0,12,7,13,,,0,Matches
610,Jack Shorrock,eng ENG,"MF,DF",Port Vale,17,2007,9.6,2,0,0,3,7,1,61,10,14,,,0,Matches
611,Harry Sidwell,eng ENG,MF,AFC Wimbledon,17,2006,0,0,0,0,0,0,0,0,0,0,,,0,Matches
612,Tommy Simkin,eng ENG,GK,Walsall,19,2004,40,3,0,0,1,9,0,1,0,0,,,0,Matches
613,Tyreece Simpson,kn SKN,FW,Colchester United,22,2002,7.8,5,0,0,16,7,3,4,0,1,,,0,Matches
614,Toby Sims,us USA,DF,Harrogate Town FC,26,1997,35.8,6,0,0,25,18,0,104,47,58,,,0,Matches
615,Jordan Slew,eng ENG,"MF,FW",Morecambe,31,1992,11.6,2,0,0,15,13,3,16,0,7,,,0,Matches
616,Sam Slocombe,eng ENG,GK,Notts County,36,1988,7.9,0,0,0,0,3,0,0,0,1,,,0,Matches
617,Richard Smallwood,eng ENG,MF,Bradford City,33,1990,42.1,9,1,0,56,24,1,122,31,78,,,0,Matches
618,Alistair Smith,sct SCO,MF,AFC Wimbledon,30,1994,44.5,8,0,0,39,32,6,14,31,47,,,0,Matches
619,Andy Smith,sct SCO,DF,Gillingham,22,2001,12,2,0,0,13,13,2,8,18,13,,,0,Matches
620,Grant Smith,eng ENG,GK,Bromley,30,1993,45,4,0,0,0,6,0,0,0,0,,,0,Matches
621,Harry Smith,eng ENG,FW,Swindon Town,29,1995,35.6,11,1,0,66,65,35,10,6,5,,,1,Matches
622,Jackson Smith,eng ENG,GK,Grimsby Town,22,2001,6,1,0,0,0,0,0,0,0,0,,,0,Matches
623,Nathan Smith,eng ENG,DF,Port Vale,28,1996,20.9,2,0,0,15,29,1,1,20,13,,,0,Matches
624,Pele Smith,,MF,Fleetwood Town,,,0.5,0,0,0,2,0,0,0,0,0,,,0,Matches
625,Tyler Smith,eng ENG,FW,Bradford City,25,1998,1.5,0,0,0,2,3,1,0,0,1,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
626,Tyler Smith,eng ENG,"FW,MF",Barrow,25,1998,11.5,1,0,0,4,15,7,1,3,4,,,0,Matches
627,Tunmise Sobowale,ie IRL,"DF,MF",Swindon Town,25,1999,28.3,3,0,0,18,32,1,76,34,43,,,0,Matches
628,Harrison Sohna,eng ENG,"MF,FW",Cheltenham Town,22,2002,5.5,1,0,0,3,2,0,21,6,9,,,0,Matches
629,Eko Solomon,eng ENG,DF,Harrogate Town FC,18,2006,0.2,0,0,0,1,0,0,0,1,0,,,0,Matches
630,Sol Solomon,eng ENG,"MF,FW",Tranmere Rovers,23,2001,7.2,1,0,0,10,11,1,43,2,15,,,0,Matches
631,Yann Songo'o,cm CMR,"MF,DF",Morecambe,32,1991,27.4,6,0,0,38,45,4,8,31,34,,,0,Matches
632,Omar Sowunmi,eng ENG,DF,Bromley,28,1995,29.3,6,1,0,32,16,1,5,40,24,,,0,Matches
633,Jack Sparkes,eng ENG,DF,Chesterfield,23,2000,9.4,3,0,0,4,10,1,82,8,16,,,0,Matches
634,Michael Spellman,eng ENG,"FW,MF",Newport County,21,2002,12.3,2,0,0,13,30,2,44,8,20,,,0,Matches
635,Kian Spence,eng ENG,MF,Barrow,23,2001,28.9,4,0,0,60,33,1,40,21,60,,,0,Matches
636,Wyll Stanway,eng ENG,GK,Barrow,23,2001,17,2,0,0,0,3,0,0,0,1,,,1,Matches
637,Jamie Sterry,eng ENG,"DF,MF",Doncaster Rovers,28,1995,37.4,6,0,0,46,47,1,109,29,53,,,0,Matches
638,Mathew Stevens,eng ENG,"FW,MF",AFC Wimbledon,26,1998,37.1,2,0,0,63,50,27,6,9,14,,,0,Matches
639,Ryan Stirk,wls WAL,MF,Walsall,23,2000,41.3,3,0,0,29,23,0,23,40,45,,,0,Matches
640,Jayden Stockley,eng ENG,FW,Port Vale,30,1993,28.8,5,0,0,47,40,19,11,8,17,,,0,Matches
641,Cole Stockton,eng ENG,FW,Salford City FC,30,1994,29,3,0,0,29,16,32,9,3,7,,,0,Matches
642,Chris Stokes,eng ENG,DF,Barrow,33,1991,11.8,2,0,0,6,4,1,4,9,4,,,0,Matches
643,Jamie Stott,eng ENG,DF,Morecambe,26,1997,43,2,0,0,35,24,2,12,40,38,,,0,Matches
644,Robert Street,eng ENG,"FW,MF",Doncaster Rovers,22,2001,15.5,4,0,0,40,30,12,14,1,7,,,0,Matches
645,Sam Stubbs,eng ENG,DF,Cheltenham Town,25,1998,41,5,0,0,59,64,2,12,75,43,,,0,Matches
646,Levi Sutton,eng ENG,MF,Harrogate Town FC,28,1996,19.2,6,0,0,27,23,0,7,18,16,,,0,Matches
647,Joel Tabiner,eng ENG,MF,Crewe Alexandra,20,2003,33.1,4,0,0,40,44,3,162,8,29,,,0,Matches
648,Devan Tanton,co COL,DF,Chesterfield,20,2004,7.1,2,0,0,5,6,0,25,4,8,,,0,Matches
649,Ellis Taylor,eng ENG,MF,Harrogate Town FC,21,2003,33.1,5,0,0,31,36,5,230,15,48,,,0,Matches
650,Jon Taylor,eng ENG,MF,Salford City FC,32,1992,13.3,4,0,0,16,8,2,70,7,25,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
651,Lyle Taylor,ms MSR,"FW,MF",Colchester United,34,1990,26.9,7,0,0,48,40,14,30,5,12,,,0,Matches
652,Matty Taylor,eng ENG,FW,Cheltenham Town,34,1990,14.4,4,0,0,35,15,3,11,7,3,,,0,Matches
653,Max Taylor,eng ENG,DF,Morecambe,23,2000,13.8,4,1,0,19,14,0,7,14,14,,,0,Matches
654,Samuel Taylor,eng ENG,MF,Tranmere Rovers,19,2004,2.9,1,0,0,2,7,0,15,4,3,,,0,Matches
655,Dom Telford,eng ENG,"FW,MF",Barrow,27,1996,4.1,2,0,0,7,7,0,1,1,4,,,0,Matches
656,Frankie Terry,eng ENG,DF,Colchester United,20,2004,0.6,0,0,0,0,0,0,0,1,1,,,0,Matches
657,Douglas Tharme,eng ENG,DF,Grimsby Town,24,2000,22.1,1,0,0,7,9,0,8,21,23,,,1,Matches
658,Adrien Thibaut,ie IRL,FW,Crewe Alexandra,20,2004,8,4,0,0,19,29,8,2,0,6,,,0,Matches
659,Conor Thomas,eng ENG,MF,Crewe Alexandra,30,1993,11.5,3,0,0,21,6,2,7,26,15,,,0,Matches
660,Joe Thomas,wls WAL,"MF,DF",Newport County,22,2002,19.8,1,0,0,6,7,0,61,21,29,,,0,Matches
661,Jordan Thomas,eng ENG,MF,Cheltenham Town,23,2001,32.4,5,0,0,43,53,3,121,24,67,,,0,Matches
662,Joshua Thomas,wls WAL,FW,Bromley,21,2002,0.3,0,0,0,1,0,0,0,0,0,,,0,Matches
663,Terell Thomas,lc LCA,DF,Carlisle United,28,1995,29.7,5,0,0,25,28,1,5,44,40,,,0,Matches
664,Ben Thompson,eng ENG,MF,Bromley,28,1995,37.3,8,0,0,42,54,1,102,35,36,,,0,Matches
665,Curtis Thompson,eng ENG,MF,Grimsby Town,30,1993,7.3,4,0,0,19,14,0,3,14,19,,,0,Matches
666,Max Thompson,eng ENG,GK,Chesterfield,19,2004,18,1,0,0,0,5,0,0,0,0,,,0,Matches
667,Nathan Thompson,eng ENG,DF,Milton Keynes Dons,33,1990,1.3,1,0,0,3,3,0,0,0,0,,,0,Matches
668,Kane Thompson-Sommers,eng ENG,MF,Milton Keynes Dons,23,2000,12.6,4,0,0,25,9,0,6,9,11,,,0,Matches
669,George Thomson,sct SCO,MF,Harrogate Town FC,32,1992,0.9,0,0,0,0,1,0,5,0,0,,,0,Matches
670,Oscar Thorn,eng ENG,MF,Colchester United,20,2004,11.7,3,0,0,9,7,5,47,5,24,,,0,Matches
671,Junior Tiensia,eng ENG,DF,Barrow,23,2000,3.5,1,0,0,2,2,0,3,2,4,,,0,Matches
672,James Tilley,eng ENG,MF,AFC Wimbledon,26,1998,35.6,6,0,0,33,26,4,316,19,51,,,0,Matches
673,Curtis Tilt,jm JAM,DF,Salford City FC,32,1991,32.3,12,2,2,35,48,0,2,37,43,,,0,Matches
674,Lorent Tolaj,ch SUI,"FW,MF",Port Vale,22,2001,29.1,5,0,0,51,49,11,24,7,18,,,0,Matches
675,Ben Tollitt,eng ENG,"MF,FW",Morecambe,29,1994,27.3,3,0,0,13,18,4,179,14,17,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
676,Joe Tomlinson,eng ENG,"MF,DF",Milton Keynes Dons,24,2000,36.4,3,0,0,32,36,9,152,21,31,,,0,Matches
677,Besart Topalloj,eng ENG,MF,Bromley,23,2001,2.3,2,1,1,3,4,0,5,3,3,,,0,Matches
678,Samson Tovide,eng ENG,FW,Colchester United,20,2004,21.3,4,0,0,63,68,9,35,5,5,,,0,Matches
679,Nick Townsend,ag ATG,GK,Newport County,29,1994,43,2,0,0,0,17,0,0,0,1,,,0,Matches
680,Shilow Tracey,eng ENG,"FW,MF",Crewe Alexandra,26,1998,27,7,0,0,39,33,15,28,1,17,,,0,Matches
681,Mai Traore,gn GUI,"FW,MF",Notts County,24,1999,3.5,0,0,0,6,7,2,1,1,2,,,0,Matches
682,Lewis Trickett,nir NIR,MF,Accrington Stanley,19,2005,0.1,0,0,0,0,0,0,0,0,1,,,0,Matches
683,Callum Tripp,eng ENG,"DF,MF",Milton Keynes Dons,17,2006,4.7,1,0,0,3,2,0,6,3,4,,,0,Matches
684,Connal Trueman,eng ENG,GK,Milton Keynes Dons,28,1996,13,1,0,0,1,4,0,0,0,0,,,0,Matches
685,Nicholas Tsaroulla,cy CYP,MF,Notts County,25,1999,26.6,5,0,0,27,48,6,129,14,24,,,0,Matches
686,Kabongo Tshimanga,eng ENG,"FW,MF",Swindon Town,26,1997,25.3,3,0,0,36,30,7,10,3,15,,,0,Matches
687,Jack Tucker,eng ENG,"MF,DF",Colchester United,24,1999,3.8,1,0,0,4,5,0,0,3,4,,,0,Matches
688,Jack Tucker,eng ENG,DF,Milton Keynes Dons,24,1999,7.7,1,0,0,4,7,0,0,13,7,,,0,Matches
689,Jordan Turnbull,eng ENG,DF,Tranmere Rovers,29,1994,43.6,9,0,0,40,14,7,12,69,42,,,2,Matches
690,Jake Turner,eng ENG,GK,Gillingham,25,1999,8.5,1,0,0,0,0,0,0,0,0,,,0,Matches
691,Harry Tustin,,MF,Cheltenham Town,,,0.3,0,0,0,1,0,0,0,0,1,,,0,Matches
692,David Tutonda,eng ENG,DF,Morecambe,28,1995,32.4,14,1,1,54,33,1,62,55,69,,,0,Matches
693,Jemiah Umolu,eng ENG,FW,Port Vale,18,2005,1.6,0,0,0,4,2,0,2,0,2,,,0,Matches
694,Theo Vassell,eng ENG,DF,Barrow,27,1997,29.8,5,0,0,24,40,0,4,35,19,,,0,Matches
695,Josh Vela,eng ENG,"MF,FW",Carlisle United,30,1993,16.2,8,0,0,40,7,4,10,16,24,,,1,Matches
696,Charles Vernam,eng ENG,"MF,FW",Grimsby Town,27,1996,9.1,2,0,0,10,6,5,62,2,3,,,0,Matches
697,Kane Vincent-Young,gd GRN,"DF,MF",Colchester United,28,1996,1.7,0,0,0,0,3,0,4,2,2,,,0,Matches
698,Matty Virtue,eng ENG,MF,Fleetwood Town,27,1997,31.6,6,0,0,34,13,4,54,16,33,,,0,Matches
699,Jacob Wakeling,eng ENG,FW,Gillingham,22,2001,5.6,1,0,0,10,5,2,8,2,8,,,0,Matches
700,Brad Walker,eng ENG,DF,Tranmere Rovers,28,1996,6,1,0,0,6,2,0,8,5,7,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
701,Jamie Walker,sct SCO,MF,Bradford City,31,1993,18.5,5,0,0,39,45,3,80,13,23,,,0,Matches
702,Moses Walker,eng ENG,FW,Newport County,17,2007,0.3,0,0,0,1,1,0,2,0,0,,,0,Matches
703,Sam Walker,eng ENG,GK,Bradford City,32,1991,46,3,0,0,1,4,0,0,0,0,,,0,Matches
704,Charlie Waller,eng ENG,DF,Milton Keynes Dons,19,2005,5,1,0,0,4,14,0,6,6,4,,,0,Matches
705,Rhys Walters,,MF,Port Vale,,,9.5,0,0,0,12,22,1,1,11,8,,,0,Matches
706,Tyler Walton,eng ENG,"FW,MF",Accrington Stanley,25,1998,28.4,13,0,0,73,28,19,54,11,11,,,0,Matches
707,Benn Ward,,DF,Accrington Stanley,,,20.7,5,0,0,37,15,2,7,48,37,,,1,Matches
708,Jaden Warner,eng ENG,DF,Newport County,21,2002,2.9,1,0,0,4,1,0,0,1,4,,,0,Matches
709,Tyrell Warren,eng ENG,DF,Grimsby Town,25,1998,20.6,6,0,0,32,30,0,27,37,34,,,0,Matches
710,Lewis Warrington,eng ENG,MF,Salford City FC,21,2002,9.3,4,0,0,11,9,0,10,8,15,,,0,Matches
711,Ryan Watson,eng ENG,MF,Salford City FC,31,1993,6.6,1,0,0,4,5,0,6,3,4,,,0,Matches
712,Stephen Wearne,eng ENG,"MF,FW",Carlisle United,23,2000,12.2,1,0,0,15,12,1,27,4,12,,,0,Matches
713,Stephen Wearne,eng ENG,"MF,FW",Milton Keynes Dons,23,2000,7.5,2,0,0,9,18,5,5,1,8,,,0,Matches
714,Byron Webster,eng ENG,DF,Bromley,37,1987,26.7,4,0,0,17,16,0,1,17,21,,,0,Matches
715,Harry Webster,,DF,Gillingham,,,1.6,0,0,0,1,1,0,0,3,11,,,0,Matches
716,Evan Weir,ie IRL,DF,Walsall,22,2002,6.9,2,0,0,3,6,0,30,9,8,,,0,Matches
717,Zain Westbrooke,eng ENG,MF,Doncaster Rovers,27,1996,2.3,0,0,0,3,1,0,4,2,2,,,0,Matches
718,Joe Westley,eng ENG,"MF,FW",Swindon Town,19,2004,5.6,0,0,0,11,2,1,0,3,6,,,0,Matches
719,Charlie Weston,eng ENG,MF,Barrow,20,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
720,Billy Whaite,,FW,Morecambe,,,0.1,0,0,0,1,0,0,0,0,0,,,0,Matches
721,Shaun Whalley,eng ENG,"MF,FW",Accrington Stanley,36,1987,30.6,7,0,0,48,46,15,179,13,26,,,0,Matches
722,Ethan Wheatley,eng ENG,FW,Walsall,18,2006,1.9,0,0,0,2,0,1,1,1,3,,,0,Matches
723,Callum Whelan,eng ENG,MF,Carlisle United,25,1998,21,3,0,0,15,23,2,30,16,19,,,0,Matches
724,Charlie Whitaker,eng ENG,"MF,FW",Notts County,20,2003,12.3,3,0,0,20,13,0,7,5,13,,,0,Matches
725,Joe White,eng ENG,MF,Milton Keynes Dons,21,2002,21.7,5,0,0,23,28,1,65,8,35,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
726,Tom White,eng ENG,MF,Morecambe,27,1997,26.4,6,0,0,26,89,0,20,28,40,,,0,Matches
727,Ben Whitfield,eng ENG,"MF,FW",Barrow,28,1996,12.3,1,0,0,3,4,14,110,6,5,,,0,Matches
728,Corey Whitley,eng ENG,"MF,FW",Bromley,33,1991,35.6,3,0,0,27,32,2,49,29,50,,,0,Matches
729,Kai Whitmore,eng ENG,MF,Newport County,23,2001,15.1,5,1,1,47,25,6,10,10,32,,,0,Matches
730,Aaron Wildig,wls WAL,MF,Newport County,32,1992,12.9,4,0,0,18,9,3,6,11,17,,,0,Matches
731,Freddie Willcox,,MF,Cheltenham Town,,,0.5,1,0,0,2,3,0,1,1,2,,,0,Matches
732,Ben Williams,wls WAL,"DF,MF",Carlisle United,25,1999,5.9,0,0,0,7,13,1,29,3,6,,,0,Matches
733,Ethan Williams,eng ENG,MF,Cheltenham Town,18,2005,8.7,1,0,0,12,5,1,65,4,10,,,0,Matches
734,Euan Williams,nir NIR,MF,Gillingham,21,2003,4.5,2,0,0,5,1,0,11,3,7,,,0,Matches
735,Harry Williams,eng ENG,DF,Walsall,21,2002,29.2,5,0,0,40,20,0,7,34,20,,,0,Matches
736,Jay Williams,kn SKN,MF,Milton Keynes Dons,23,2000,7.8,4,0,0,18,10,0,1,9,5,,,0,Matches
737,Jonny Williams,wls WAL,MF,Gillingham,30,1993,10.9,3,1,1,7,24,0,36,8,9,,,0,Matches
738,Jordan Williams,wls WAL,"MF,DF",Barrow,28,1995,16.7,4,0,0,19,6,0,3,21,20,,,0,Matches
739,Jordan Williams,wls WAL,"MF,DF",Milton Keynes Dons,28,1995,4.4,1,0,0,4,2,0,0,5,3,,,0,Matches
740,Josh Williams,eng ENG,"MF,DF",Carlisle United,21,2002,5.4,1,0,0,8,4,0,17,2,10,,,0,Matches
741,Josh Williams,wls WAL,MF,Tranmere Rovers,20,2004,0.2,0,0,0,0,0,0,0,0,0,,,0,Matches
742,Rhys Williams,eng ENG,DF,Morecambe,23,2001,30.6,6,1,0,35,12,1,7,23,8,,,0,Matches
743,Tyrone Williams,eng ENG,DF,Chesterfield,29,1994,7.8,1,0,0,2,5,0,0,11,7,,,0,Matches
744,Zac Williams,wls WAL,"DF,MF",Crewe Alexandra,20,2004,39.9,12,1,0,21,39,2,57,34,23,,,0,Matches
745,Donovan Wilson,eng ENG,FW,Grimsby Town,27,1997,4.8,2,0,0,13,3,2,0,0,0,,,0,Matches
746,Connor Wood,eng ENG,DF,Tranmere Rovers,28,1996,28.2,6,1,1,26,27,0,65,23,30,,,0,Matches
747,Nathan Wood,wls WAL,FW,Newport County,27,1997,0.3,0,0,0,1,1,0,1,0,0,,,0,Matches
748,Richard Wood,eng ENG,DF,Doncaster Rovers,39,1985,5.7,1,0,0,6,3,2,0,3,3,,,0,Matches
749,Ben Woodburn,wls WAL,"MF,FW",Salford City FC,24,1999,22.9,7,0,0,34,23,4,68,5,26,,,0,Matches
750,Ben Woods,eng ENG,MF,Accrington Stanley,21,2002,30.7,10,0,0,41,17,2,132,43,56,,,0,Matches
Rk,Player,Nation,Pos,Squad,Age,Born,90s,CrdY,CrdR,2CrdY,Fls,Fld,Off,Crs,Int,TklW,PKwon,PKcon,OG,Matches
751,Josh Woods,eng ENG,"FW,MF",Accrington Stanley,24,2000,16.7,6,0,0,25,22,13,23,9,10,,,0,Matches
752,Alex Woodyard,eng ENG,MF,Colchester United,31,1993,9.8,3,0,0,16,8,0,1,9,17,,,0,Matches
753,David Worrall,eng ENG,"FW,MF",Barrow,34,1990,0.5,0,0,0,0,0,0,2,0,0,,,0,Matches
754,Jordan Wright,eng ENG,GK,Grimsby Town,26,1997,34,1,0,0,0,13,0,0,0,3,,,0,Matches
755,Tyreik Wright,ie IRL,MF,Bradford City,22,2001,18.9,3,0,0,19,14,0,114,16,20,,,0,Matches
756,Will Wright,eng ENG,DF,Swindon Town,27,1997,45.1,6,0,0,24,29,0,223,44,37,,,2,Matches
757,Will Wright,,FW,Salford City FC,,,0.8,1,0,0,2,0,0,0,0,1,,,0,Matches
758,Charlie Wyke,eng ENG,FW,Carlisle United,31,1992,9.6,2,0,0,13,20,2,0,1,5,,,0,Matches
759,Marcus Wyllie,eng ENG,"FW,MF",Gillingham,25,1999,6.5,0,0,0,4,6,2,2,2,2,,,0,Matches
760,Ephraim Yeboah,gh GHA,MF,Doncaster Rovers,18,2006,2.8,3,0,0,7,6,0,11,3,4,,,0,Matches
761,Luke Young,eng ENG,MF,Cheltenham Town,31,1993,32.3,2,0,0,28,32,0,93,35,29,,,1,Matches
762,Matt Young,eng ENG,GK,Salford City FC,17,2006,20,1,0,0,0,3,0,0,0,1,,,0,Matches
